OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,full_address,Latitude,Longitude
71358,ALLSUPS CONVENIENCE STORE #2285,US-285 & US-62,Carlsbad,NM,593,3.194,"US-285 & US-62, Carlsbad, NM",50.2306216,12.8701437
71359,ALLSUPS CONVENIENCE STORE #2350,"I-20, EXIT 285 & US-83",Abilene,TX,575,2.87566666,"I-20, EXIT 285 & US-83, Abilene, TX",32.44645,-99.7475905
71360,ALLSUPS CONVENIENCE STORE #2353,US-76/US-277,San Angelo,TX,612,3.19566666,"US-76/US-277, San Angelo, TX",31.4649685,-100.4405094
71361,ALLSUPS CONVENIENCE STORE #2358,US-277/US-87,Wall,TX,612,3.20566666,"US-277/US-87, Wall, TX",52.5241276,13.3735305
71362,ALLSUPS CONVENIENCE STORE #2359,US-377/US-67 & CR-498,Stephenville,TX,630,3.159,"US-377/US-67 & CR-498, Stephenville, TX",32.2201387,-98.2045388
71363,ALLSUPS CONVENIENCE STORE #2360,FM-988 & FM-8,Stephenville,TX,630,3.159,"FM-988 & FM-8, Stephenville, TX",32.2201387,-98.2045388
71364,QUICK FUEL #3188,I-75 ,Sidney,OH,317,3.33233333,"I-75 , Sidney, OH",-33.8698439,151.2082848
71365,COLES BP,SR 49,Brownsville,WI,582,3.099,"SR 49, Brownsville, WI",25.9024289,-97.4981698
71366,AMOCO,SR 31,Kenosha,WI,444,3.719,"SR 31, Kenosha, WI",42.5846773,-87.8212263
71367,ROAD RANGER #280,"I-20, EXIT 79 & SR-464",Monahans,TX,710,3.459,"I-20, EXIT 79 & SR-464, Monahans, TX",31.5890519,-102.8861902
71368,Kwik Star #1071,I-280 E and US-61 N,Davenport,IA,270,3.324,"I-280 E and US-61 N, Davenport, IA",41.5235808,-90.5770967
71369,MR GAS TRAVEL CENTER #21,I-84 EXIT 59A,Boise,ID,785,3.69566666,"I-84 EXIT 59A, Boise, ID",43.6166163,-116.200886
71370,MAVERIK COUNTRY STORE #645,"I-40, Exit 16",Gallup,NM,580,3.159,"I-40, Exit 16, Gallup, NM",35.5283506,-108.743907
71371,BREAK TIME #3167,US-65 & HWY-HH,Sedalia,MO,310,3.294,"US-65 & HWY-HH, Sedalia, MO",38.7098314,-93.2295515
71372,Simonson Station,US-71 & SR-34,Park Rapids,MN,458,3.599,"US-71 & SR-34, Park Rapids, MN",46.9221813,-95.0586322
71376,7-ELEVEN #41127,SR-29,Labelle,FL,95,3.559,"SR-29, Labelle, FL",26.7615384,-81.4385828
71377,7-ELEVEN #38485,I-76 Exit 25,Brighton,CO,800,3.599,"I-76 Exit 25, Brighton, CO",50.8214626,-0.1400561
71378,QUIKTRIP #1410,"I-10, EXIT 136B & SR-202, EXIT 78A",Phoenix,AZ,930,3.369,"I-10, EXIT 136B & SR-202, EXIT 78A, Phoenix, AZ",33.4484367,-112.074141
71379,QUIKTRIP #7211,"I-30/US-67/US-70, EXIT 128 ",Little Rock,AR,695,3.049,"I-30/US-67/US-70, EXIT 128 , Little Rock, AR",34.7465071,-92.2896267
71381,KWIK TRIP #1112,US-63 & SR-77,Hayward,WI,295,3.639,"US-63 & SR-77, Hayward, WI",37.6688205,-122.080796
71382,KWIK TRIP #346,US-151 BUS & CR-G/CR-D,Beaver Dam,WI,582,3.19566666,"US-151 BUS & CR-G/CR-D, Beaver Dam, WI",43.4577692,-88.837329
71383,Caseys #3940,I-69 & SR 4,Ashley,IN,465,3.59733333,"I-69 & SR 4, Ashley, IN",33.1742582,-91.7295595
71384,CASEYS #3944,I-29 & CR-106,Tea,SD,530,3.199,"I-29 & CR-106, Tea, SD",43.44661,-96.836034
71385,CASEYS #3907,I-675 & SR-235,Fairborn,OH,411,3.679,"I-675 & SR-235, Fairborn, OH",39.8208998,-84.0193858
71386,CASEYS #3952,SR-1 & SR-9,Hoopeston,IL,368,3.249,"SR-1 & SR-9, Hoopeston, IL",40.4672587,-87.6683573
71386,CASEYS #3952,SR-1 & SR-9,Hoopeston,IL,368,3.259,"SR-1 & SR-9, Hoopeston, IL",40.4672587,-87.6683573
71386,CASEYS #3952,SR-1 & SR-9,Hoopeston,IL,368,3.189,"SR-1 & SR-9, Hoopeston, IL",40.4672587,-87.6683573
71386,CASEYS #3952,SR-1 & SR-9,Hoopeston,IL,368,3.239,"SR-1 & SR-9, Hoopeston, IL",40.4672587,-87.6683573
71387,CASEYS #3954,"I-80, Exit 168",Newton,IA,320,3.249,"I-80, Exit 168, Newton, IA",30.8118989,-93.740504
71388,CASEYS #3850,US HWY 77 ,Wahoo,NE,319,3.174,"US HWY 77 , Wahoo, NE",41.2111084,-96.6197985
71389,SPEEDWAY #1590,"I-95, EXIT 193",Dillon,SC,205,3.12566666,"I-95, EXIT 193, Dillon, SC",34.4014089,-79.3864339
71390,SPEEDWAY #7269,I-270 EXIT 6B,Granite City,IL,540,3.519,"I-270 EXIT 6B, Granite City, IL",38.7014389,-90.1487199
71390,SPEEDWAY #7269,I-270 EXIT 6B,Granite City,IL,540,3.379,"I-270 EXIT 6B, Granite City, IL",38.7014389,-90.1487199
71390,SPEEDWAY #7269,I-270 EXIT 6B,Granite City,IL,540,3.459,"I-270 EXIT 6B, Granite City, IL",38.7014389,-90.1487199
71391,QUIKTRIP #7210,I-40 EXIT 142,North Little Rock,AR,695,3.049,"I-40 EXIT 142, North Little Rock, AR",34.769536,-92.2670941
71392,Loves Travel Stop #834,SR 17 & SR 1,Grant Park,IL,290,3.329,"SR 17 & SR 1, Grant Park, IL",41.2454168,-87.6425237
71392,Loves Travel Stop #834,SR 17 & SR 1,Grant Park,IL,290,3.379,"SR 17 & SR 1, Grant Park, IL",41.2454168,-87.6425237
71393,CASEYS #3303,HWY 15 AND HWY 55,Kimball,MN,451,3.199,"HWY 15 AND HWY 55, Kimball, MN",41.1881305,-103.6997645
71394,QUIKTRIP #955,"I-35W, EXIT 26A & US-67",Alvarado,TX,630,2.97566666,"I-35W, EXIT 26A & US-67, Alvarado, TX",32.4095565,-97.2102881
71395,KWIK TRIP #340,US-18 & SR-23,Dodgeville,WI,420,3.489,"US-18 & SR-23, Dodgeville, WI",42.9600059,-90.1304461
71397,RACEWAY #6971,US-82/SR-520,Leesburg,GA,10,3.109,"US-82/SR-520, Leesburg, GA",39.1154506,-77.5645607
71398,KWIK STAR #1089,SR 415,Polk City,IA,320,3.159,"SR 415, Polk City, IA",41.7712593,-93.7137441
71399,Loves Travel Stop  #809,"I-70 & MO Hwy D, Exit 31",Bates City,MO,400,3.22066666,"I-70 & MO Hwy D, Exit 31, Bates City, MO",39.0063101,-94.07234
71401,KWIK TRIP #1169,"I-694, EXIT 52B & SR-36",Saint Paul,MN,448,3.51566666,"I-694, EXIT 52B & SR-36, Saint Paul, MN",44.9497487,-93.0931028
71402,FIREBIRD FUEL #6196,US-60 & SR-303,Surprise,AZ,930,3.383,"US-60 & SR-303, Surprise, AZ",33.629247,-112.3681428
71404,Flyers #3200,"I-17, Exit 215B",Phoenix,AZ,930,3.35233333,"I-17, Exit 215B, Phoenix, AZ",33.4484367,-112.074141
71405,FLYERS #3201,"US-60, Exit 157",Phoenix,AZ,930,3.369,"US-60, Exit 157, Phoenix, AZ",33.4484367,-112.074141
71406,FLYERS #3203,"I-10, Exit 139",Phoenix,AZ,930,3.319,"I-10, Exit 139, Phoenix, AZ",33.4484367,-112.074141
71407,FLYERS #3204,SR 202,Phoenix,AZ,930,3.35233333,"SR 202, Phoenix, AZ",33.4484367,-112.074141
71408,Flyers #3205,"I-17, Exit 195B",Phoenix,AZ,930,3.38233333,"I-17, Exit 195B, Phoenix, AZ",33.4484367,-112.074141
71410,Flyers #3213,"US-60, Exit 181",Mesa,AZ,930,3.35233333,"US-60, Exit 181, Mesa, AZ",33.4151005,-111.831455
71411,Flyers #3214,"I-10, Exit 161C",Chandler,AZ,930,3.35233333,"I-10, Exit 161C, Chandler, AZ",33.3062031,-111.841185
71412,FLYERS #3215,SR 87,Chandler,AZ,930,3.35233333,"SR 87, Chandler, AZ",33.3062031,-111.841185
71413,Flyers #3216,"US 60, Exit 194",Apache Junction,AZ,930,3.42233333,"US 60, Exit 194, Apache Junction, AZ",33.4150485,-111.549577
71416,FLYERS #3225,"I-10, Exit 255",Tucson,AZ,980,3.359,"I-10, Exit 255, Tucson, AZ",32.2228765,-110.974847
71417,Flyers #3227,"I-10, Exit 263A",Tucson,AZ,980,3.35566666,"I-10, Exit 263A, Tucson, AZ",32.2228765,-110.974847
71418,Quick Fuel #3228,"I-10, Exit 264",Tucson,AZ,980,3.36233333,"I-10, Exit 264, Tucson, AZ",32.2228765,-110.974847
71421,FLYERS #3236,"SR 601, Exit 22",El Paso,TX,640,3.229,"SR 601, Exit 22, El Paso, TX",31.7601001,-106.4870476
71428,KWIK TRIP #1140,SR-69/SR-92 & HWY-CC,Belleville,WI,420,3.604,"SR-69/SR-92 & HWY-CC, Belleville, WI",48.8176714,6.0982683
71429,QUIKTRIP #1432,SR 202 EXIT 76,Phoenix,AZ,930,3.369,"SR 202 EXIT 76, Phoenix, AZ",33.4484367,-112.074141
71430,QUIKTRIP #7144, US-31W,Goodlettsville,TN,460,2.91566666," US-31W, Goodlettsville, TN",36.3231067,-86.7133302
71433,Kwik Star #1146,US HWY 151,Cedar Rapids,IA,380,3.624,"US HWY 151, Cedar Rapids, IA",41.9758872,-91.6704053
71434,KWIK STAR #1154,"SR 18 & SR 60, Exit 34",Sheldon,IA,433,3.199,"SR 18 & SR 60, Exit 34, Sheldon, IA",43.1801338,-95.8525185
71435,QUIKTRIP #1036,I-85 Exit 40,Charlotte,NC,46,3.304,"I-85 Exit 40, Charlotte, NC",35.2272086,-80.8430827
71436,GOOD 2 GO #213,I-90 EXIT 58 & US-16,Buffalo,WY,836,3.525,"I-90 EXIT 58 & US-16, Buffalo, WY",42.8864163,-78.8781493
71437,GOOD 2 GO #121,I-15 EXIT 113,Idaho Falls,ID,825,3.479,"I-15 EXIT 113, Idaho Falls, ID",43.4887907,-112.03628
71438,LOVES TRAVEL STOP #893,US-80 & SR-307,Savannah,GA,195,3.289,"US-80 & SR-307, Savannah, GA",32.0790074,-81.0921335
71439,LOVES TRAVEL STOP #802,I-10 EXIT 26,Milton,FL,20,3.339,"I-10 EXIT 26, Milton, FL",42.2501425,-71.065573
71440,MAVERIK COUNTRY STORE #667,"I-90, EXIT 289 & SR-27",Spokane,WA,970,3.989,"I-90, EXIT 289 & SR-27, Spokane, WA",47.6571934,-117.42351
71440,MAVERIK COUNTRY STORE #667,"I-90, EXIT 289 & SR-27",Spokane,WA,970,3.999,"I-90, EXIT 289 & SR-27, Spokane, WA",47.6571934,-117.42351
71440,MAVERIK COUNTRY STORE #667,"I-90, EXIT 289 & SR-27",Spokane,WA,970,3.969,"I-90, EXIT 289 & SR-27, Spokane, WA",47.6571934,-117.42351
71440,MAVERIK COUNTRY STORE #667,"I-90, EXIT 289 & SR-27",Spokane,WA,970,3.979,"I-90, EXIT 289 & SR-27, Spokane, WA",47.6571934,-117.42351
71441,MAVERIK COUNTRY STORE #678,US-191,Vernal,UT,835,3.44233333,"US-191, Vernal, UT",40.4556825,-109.528474
71442,RACETRAC #2597,"I-65, EXIT 91 & US-31W",Elizabethtown,KY,415,2.919,"I-65, EXIT 91 & US-31W, Elizabethtown, KY",37.693952,-85.8591285
71443,LOVES TRAVEL STOP #810,US-33 & SR-540,Bellefontaine,OH,411,3.35233333,"US-33 & SR-540, Bellefontaine, OH",48.0151724,6.4433771
71444,One9 #1318,"I-44, Exit 88",Strafford,MO,416,2.98566666,"I-44, Exit 88, Strafford, MO",43.3312505,-71.0399927
71445,SPEEDWAY #1051,I-90 & I-94 Exit 69,Mauston,WI,420,3.299,"I-90 & I-94 Exit 69, Mauston, WI",43.7968543,-90.0756767
71446,SPEEDWAY #4221,I-80 Exit 292,Davenport,IA,320,3.749,"I-80 Exit 292, Davenport, IA",41.5235808,-90.5770967
71447,KWIK TRIP #612,SR-116 ,Winneconne                              ,WI,582,3.53233333,"SR-116 , Winneconne                              , WI",44.1109462,-88.7136515
71449,MAVERIK COUNTRY STORE #628,I-15 & CR-215,Las Vegas                               ,NV,910,3.35566666,"I-15 & CR-215, Las Vegas                               , NV",36.1674263,-115.1484131
71450,MAVERIK COUNTRY STORE #664,I-25 EXIT 203 ,Los Lunas,NM,580,3.20233333,"I-25 EXIT 203 , Los Lunas, NM",34.8142093,-106.7613067
71452,ALLSUPS CONVENIENCE STORE #2016,SR-214 & SR-114,Morton,TX,700,3.399,"SR-214 & SR-114, Morton, TX",37.1960735,-101.8099541
71453,ALLSUPS CONVENIENCE STORE #2025,US-285,Roswell,NM,593,3.28566666,"US-285, Roswell, NM",33.3943282,-104.5229518
71454,ALLSUPS CONVENIENCE STORE #2036,SR-18,Hobbs,NM,593,3.399,"SR-18, Hobbs, NM",32.7027017,-103.1355302
71455,ALLSUPS CONVENIENCE STORE #2043,US-62,Idalou,TX,700,2.96566666,"US-62, Idalou, TX",33.662271,-101.684114
71456,ALLSUPS CONVENIENCE STORE #2058,"I-40, Exit 332 & SR-209",Tucumcari,NM,585,3.355,"I-40, Exit 332 & SR-209, Tucumcari, NM",35.1719425,-103.72504
71457,ALLSUPS CONVENIENCE STORE #2075,US-70 & SR-6,Crowell,TX,770,3.199,"US-70 & SR-6, Crowell, TX",33.9872886,-99.7225904
71458,ALLSUPS CONVENIENCE STORE #2082,SR-70,Spur,TX,700,3.199,"SR-70, Spur, TX",33.4764767,-100.855685
71460,ALLSUPS CONVENIENCE STORE #2101,SR-136,Fritch,TX,585,3.149,"SR-136, Fritch, TX",35.6397656,-101.603228
71461,ALLSUPS CONVENIENCE STORE #2111,US-87 & ,Texline,TX,585,2.96566666,"US-87 & , Texline, TX",36.3781749,-103.02193
71462,ALLSUPS CONVENIENCE STORE #2138,CR-61,Hobbs,NM,593,3.38233333,"CR-61, Hobbs, NM",32.7027017,-103.1355302
71463,ALLSUPS CONVENIENCE STORE #2146,SR-18,Hobbs,NM,593,3.21233333,"SR-18, Hobbs, NM",32.7027017,-103.1355302
71464,ALLSUPS CONVENIENCE STORE #2153,US-277,Haskell,TX,575,3.539,"US-277, Haskell, TX",33.1542164,-99.7199972
71465,ALLSUPS CONVENIENCE STORE #2173,US-20,Sweetwater,TX,575,2.84566666,"US-20, Sweetwater, TX",32.4709519,-100.405938
71466,ALLSUPS CONVENIENCE STORE #2185,US-380 & 9TH ST,Aspermont,TX,575,3.36566666,"US-380 & 9TH ST, Aspermont, TX",43.7832717,7.2440882
71467,ALLSUPS CONVENIENCE STORE #2192,SR-86 & SR-207,Silverton,TX,585,3.159,"SR-86 & SR-207, Silverton, TX",34.4713299,-101.304654
71468,ALLSUPS CONVENIENCE STORE #2212,SR-6,Stamford,TX,575,3.129,"SR-6, Stamford, TX",41.0534302,-73.5387341
71469,ALLSUPS CONVENIENCE STORE #2227,SR-114 ,Morton,TX,700,3.399,"SR-114 , Morton, TX",37.1960735,-101.8099541
71470,ALLSUPS CONVENIENCE STORE #2267,"I-20, EXIT 42 & CR-761",Pecos,TX,710,3.379,"I-20, EXIT 42 & CR-761, Pecos, TX",30.7857437,-102.8065415
71471,ALLSUPS CONVENIENCE STORE #2269,SR-524 & CR-658 ,Carlsbad,NM,593,3.249,"SR-524 & CR-658 , Carlsbad, NM",50.2306216,12.8701437
71472,ALLSUPS CONVENIENCE STORE #2276,HWY 84 & CR-466,Hermleigh,TX,612,2.97233333,"HWY 84 & CR-466, Hermleigh, TX",32.6354615,-100.7591342
71473,ALLSUPS CONVENIENCE STORE #2378,US-BUS 287 & SR-25,Electra,TX,770,2.999,"US-BUS 287 & SR-25, Electra, TX",34.0320855,-98.9163686
71474,PILOT #1292,US-290 & SR-21,Paige,TX,765,3.499,"US-290 & SR-21, Paige, TX",30.2116519,-97.1132832
71476,KWIK TRIP #493,US HWY 12,Whitewater,WI,420,3.499,"US HWY 12, Whitewater, WI",37.9647365,-97.1475347
71477,KWIK TRIP #1141,SR 54,Luxemburg,WI,582,3.48233333,"SR 54, Luxemburg, WI",49.8158683,6.1296751
71478,RACEWAY #6970,SR-1 & Coker Rd,Rome,GA,193,3.199,"SR-1 & Coker Rd, Rome, GA",41.8933203,12.4829321
71479,RACETRAC #118,I-575 & SR-15,Jasper                                  ,GA,193,3.309,"I-575 & SR-15, Jasper                                  , GA",30.7485258,-94.000884
71480,Loves Travel Stop #836,US-87,Dalhart,TX,585,3.43566666,"US-87, Dalhart, TX",36.0616092,-102.522223
71481,Loves Travel Stop #843,"I-29, Exit 187",Drayton,ND,341,3.56566666,"I-29, Exit 187, Drayton, ND",48.5711277,-97.1780148
71482,LOVES TRAVEL STOP #789,"I-15, Exit 277",Great Falls,MT,815,3.77233333,"I-15, Exit 277, Great Falls, MT",47.5048851,-111.29189
71484,CIRCLE K #2745064,"I-75/SR-401, EXIT 101 & US-280/SR-30",Cordele,GA,10,2.999,"I-75/SR-401, EXIT 101 & US-280/SR-30, Cordele, GA",31.9691606,-83.782718
71485,Circle K #2709088,US-521 & SR-9,Lancaster,SC,46,3.299,"US-521 & SR-9, Lancaster, SC",40.0379958,-76.3056707
71486,HUCKS FOOD & FUEL #338,US-50/US-150 & US-41 BUS,Vincennes                               ,IN,510,3.959,"US-50/US-150 & US-41 BUS, Vincennes                               , IN",48.8474508,2.4396714
71486,HUCKS FOOD & FUEL #338 DBA PILOT DEALER #1294,US-50/US-150 & US-41 BUS,Vincennes                               ,IN,510,3.959,"US-50/US-150 & US-41 BUS, Vincennes                               , IN",48.8474508,2.4396714
71487,LOVES TRAVEL STOP #835,"I-15, EXIT 163 & SR-99",Fillmore,UT,835,3.685,"I-15, EXIT 163 & SR-99, Fillmore, UT",43.6466588,-92.0636359
71487,LOVES TRAVEL STOPS #835,"I-15, EXIT 163 & SR-99",Fillmore,UT,835,3.599,"I-15, EXIT 163 & SR-99, Fillmore, UT",43.6466588,-92.0636359
71488,LOVES TRAVEL STOP #816,"I-90, EXIT 284",Kimball,SD,506,3.57066666,"I-90, EXIT 284, Kimball, SD",41.1881305,-103.6997645
71490,LOVES TRAVEL STOP #818,"I-20, EXIT 205 & SR-46",Heflin,AL,615,3.20733333,"I-20, EXIT 205 & SR-46, Heflin, AL",33.6489948,-85.5874584
71491,SPEEDWAY #1520,"I-55, EXIT 58 & SR-80",Matthews,MO,460,3.189,"I-55, EXIT 58 & SR-80, Matthews, MO",35.1159532,-80.7224386
71492,LOVES TRAVEL STOP #839,"I-64, EXIT 92",Leavenworth,IN,415,3.949,"I-64, EXIT 92, Leavenworth, IN",39.3113257,-94.922759
71493,NEW TRAVEL PLAZA,I-20 EXIT 86,Ruston,LA,590,3.06566666,"I-20 EXIT 86, Ruston, LA",32.5297498,-92.6386604
71494,SPEEDWAY/7FLEET #7008,"I-90, EXIT 48A & SR-77",Corfu,NY,190,3.889,"I-90, EXIT 48A & SR-77, Corfu, NY",39.591337,19.8596189
71495,SPEEDWAY #1212,"I-65, EXIT 99 & US-31",Greenwood,IN,375,3.59733333,"I-65, EXIT 99 & US-31, Greenwood, IN",37.8709542,-96.2471338
71496,SPEEDWAY/7fleet #1052,US-30 & SR-57,Orrville,OH,249,3.499,"US-30 & SR-57, Orrville, OH",40.8436664,-81.7640212
71498,KWIK TRIP #1143,US HWY 45,Antigo,WI,395,3.50733333,"US HWY 45, Antigo, WI",45.1404664,-89.1524959
71499,KWIK TRIP #1130,US HWY 151/18,Mount Horeb,WI,420,3.589,"US HWY 151/18, Mount Horeb, WI",43.0086183,-89.7384557
71500,KWIK TRIP #1114,SR-35,Holmen,WI,515,3.33066666,"SR-35, Holmen, WI",43.9632211,-91.2563658
71502,ROAD RANGER #281,I-20 EXIT 332,Cisco,TX,575,3.14066666,"I-20 EXIT 332, Cisco, TX",32.3881293,-98.9793386
71503,LOVES TRAVEL STOP #093,US-80 & US-400/US-50,Garden City                             ,KS,525,3.729,"US-80 & US-400/US-50, Garden City                             , KS",37.9716898,-100.8726618
71504,MAVERIK COUNTRY STORE #378,"I-84/I-15, EXIT 346 & SR-126",Ogden                                   ,UT,835,3.379,"I-84/I-15, EXIT 346 & SR-126, Ogden                                   , UT",41.2230048,-111.9738429
71505,KWIK TRIP #1029,I-43 & SR-20,East Troy,WI,444,3.174,"I-43 & SR-20, East Troy, WI",42.7851871,-88.4054374
71506,KWIK STAR #1165,SR-60  ,Sibley,IA,433,3.224,"SR-60  , Sibley, IA",44.5603522,-94.2085682
71509,MAPLEFIELDS IRVING,I-91 & US-2,Saint Johnsbury,VT,39,3.599,"I-91 & US-2, Saint Johnsbury, VT",44.419494,-72.0156532
71510,RACETRAC #2601,"I-64, Exit 58",Frankfort,KY,410,2.919,"I-64, Exit 58, Frankfort, KY",50.1106444,8.6820917
71511,RACETRAC #2592,US HWY 29,Athens,GA,16,3.31233333,"US HWY 29, Athens, GA",33.9597677,-83.376398
71512,RACETRAC #2603,Country Road 527,Orlando,FL,140,3.299,"Country Road 527, Orlando, FL",28.5421218,-81.379045
71514,LOVES TRAVEL STOP #817,SR-136,Santa Teresa,NM,640,3.26233333,"SR-136, Santa Teresa, NM",-22.9215542,-43.1860269
71515,LOVES TRAVEL STOP #824,"I-64 & SR-37, Exit 80",Mount Vernon,IL,574,3.589,"I-64 & SR-37, Exit 80, Mount Vernon, IL",40.9125085,-73.8386504
71515,LOVES TRAVEL STOP #824,"I-64 & SR-37, Exit 80",Mount Vernon,IL,574,3.349,"I-64 & SR-37, Exit 80, Mount Vernon, IL",40.9125085,-73.8386504
71515,LOVES TRAVEL STOP #824,"I-64 & SR-37, Exit 80",Mount Vernon,IL,574,3.449,"I-64 & SR-37, Exit 80, Mount Vernon, IL",40.9125085,-73.8386504
71515,LOVES TRAVEL STOP #824,"I-64 & SR-37, Exit 80",Mount Vernon,IL,574,3.389,"I-64 & SR-37, Exit 80, Mount Vernon, IL",40.9125085,-73.8386504
71516,LOVES TRAVEL STOP #833,"I-90, EXIT 61 & US-20",Ripley,NY,38,3.879,"I-90, EXIT 61 & US-20, Ripley, NY",36.6478735,-90.8887906
71517,7-ELEVEN #41905,I-85 & CR-2120,Salisbury,NC,46,3.749,"I-85 & CR-2120, Salisbury, NC",51.0690613,-1.7954134
71518,SPEEDWAY/7Fleet #9305,SR-18 & SR-1,Forrest City,AR,460,3.174,"SR-18 & SR-1, Forrest City, AR",35.0081474,-90.7898342
71519,SPEEDWAY #1506,US-231 & SR-271,Montgomery,AL,720,3.04233333,"US-231 & SR-271, Montgomery, AL",32.3777111,-86.3090775
71520,KWIK TRIP #1104,SR-35/65 & SR-29,River Falls,WI,451,3.40566666,"SR-35/65 & SR-29, River Falls, WI",44.8596498,-92.6255048
71521,KWIK TRIP #1065,US-12 & SR-89,Whitewater,WI,420,3.424,"US-12 & SR-89, Whitewater, WI",37.9647365,-97.1475347
71522,Y NOT STOP BARBER SPUR,SR-10 & SR-13,Ville Platte,LA,730,3.499,"SR-10 & SR-13, Ville Platte, LA",30.6901838,-92.2774771
71523,QUIKTRIP #7170,I-59 EXIT 77,Cottondale,AL,615,2.91566666,"I-59 EXIT 77, Cottondale, AL",30.7971363,-85.3765965
71524,Loves Travel Stop #813,"I-77, Exit 112",North Canton,OH,249,3.62733333,"I-77, Exit 112, North Canton, OH",40.875891,-81.4023356
71525,LOVES TRAVEL STOP #796,"I-40, EXIT 432B & U-25W/US-411/US-70",Newport,TN,405,3.689,"I-40, EXIT 432B & U-25W/US-411/US-70, Newport, TN",41.4899827,-71.3137707
71526,LOVES TRAVEL STOP #820,"I-90, EXIT 41 & SR-414",Waterloo,NY,190,4.149,"I-90, EXIT 41 & SR-414, Waterloo, NY",42.498275,-92.3328743
71527,D & C FUEL EAST,US-6/SR-92,Tunkhannock,PA,200,3.699,"US-6/SR-92, Tunkhannock, PA",41.5385159,-75.946844
71528,GOOD 2 GO #218,I-90 EXIT 25 & US-14,Sheridan,WY,836,3.44233333,"I-90 EXIT 25 & US-14, Sheridan, WY",39.3530598,-100.457645
71529,Kwik Trip #1161,US-BUS 53,Eau Claire                              ,WI,295,3.40733333,"US-BUS 53, Eau Claire                              , WI",44.811349,-91.4984941
71531,BERT'S TRAVEL PLAZA,SR-33,Wellsville,KS,400,3.31566666,"SR-33, Wellsville, KS",38.7183422,-95.0816354
71534,GOLDEN GATE - YERINGTON,SR-339 & US-95 ALT,Yerington,NV,966,3.71566666,"SR-339 & US-95 ALT, Yerington, NV",38.9855429,-119.162989
71535,GOLDEN GATE BATTLE MOUNTAIN,"I-80, EXIT 233",Battle Mountain,NV,966,3.339,"I-80, EXIT 233, Battle Mountain, NV",40.6336532,-116.9539637
71536,PILOT TRAVEL CENTERS  #1106,"I-25/US-85, EXIT 215 & SR-47",Albuquerque,NM,580,3.56566666,"I-25/US-85, EXIT 215 & SR-47, Albuquerque, NM",35.0841034,-106.650985
71542,CIRCLE K #2706625,US-85,Eaton,CO,795,3.399,"US-85, Eaton, CO",42.5935964,-84.8443666
71543,THE SOCO GROUP #4,SR-111,El Centro,CA,900,4.839,"SR-111, El Centro, CA",32.792,-115.563051
71555,Kwik Trip #307,SR-35/US-18,Prairie Du Chien,WI,335,3.599,"SR-35/US-18, Prairie Du Chien, WI",43.05194,-91.1409933
71556,KWIK TRIP #1167,"HWY 29, EXIT 108",Thorp                                   ,WI,295,3.45233333,"HWY 29, EXIT 108, Thorp                                   , WI",44.9610863,-90.8003205
71557,MUSKOGEE TRAVEL PLAZA,US-69,Muskogee,OK,560,3.01566666,"US-69, Muskogee, OK",35.6630196,-95.3927706
71558,ALLSUPS #2384,US-60,Friona,TX,585,2.994,"US-60, Friona, TX",34.6396312,-102.72117
71559,ALLSUPS CONVENIENCE STORE #2228,US-83 & CR-613,Tuscola,TX,575,2.91733333,"US-83 & CR-613, Tuscola, TX",43.4776781,-83.3951071
71560,CIRCLE K #2709675,"I-25, EXIT 41 & SR-543/SR-26",Hatch                                   ,NM,640,3.799,"I-25, EXIT 41 & SR-543/SR-26, Hatch                                   , NM",52.1169115,-0.3109762
71561,ABBOTTS TRAVEL CENTER,I-35 EXIT 359,Abbott,TX,765,3.06566666,"I-35 EXIT 359, Abbott, TX",31.8899301,-97.0870831
71562,PILOT #1317,I-90 EXIT 28,Fultonville,NY,12,3.999,"I-90 EXIT 28, Fultonville, NY",42.9478357,-74.3699085
71563,Kwik Star #1081,SR-9 ,Decorah,IA,515,3.579,"SR-9 , Decorah, IA",43.3041609,-91.7859098
71564,GRAB N GO,SR-200 & SR-22,Killdeer,ND,273,3.549,"SR-200 & SR-22, Killdeer, ND",47.3719437,-102.7539105
71565,CIRCLE K #2741253,"SR 375, Exit 39",El Paso,TX,640,3.19566666,"SR 375, Exit 39, El Paso, TX",31.7601001,-106.4870476
71566,Mankato Travel Center,US HWY 14 & SR 22,Mankato,MN,425,3.499,"US HWY 14 & SR 22, Mankato, MN",44.1658533,-94.0028013
71567,PRIDE CONVENIENCE STORE,"I-91, EXIT 40 & SR-20",East Granby,CT,100,3.649,"I-91, EXIT 40 & SR-20, East Granby, CT",41.9418011,-72.7275015
71568,QUIKTRIP #294,I-35 ,Gardner,KS,485,2.999,"I-35 , Gardner, KS",42.5763523,-71.9952737
71570,STEELE 66 TRUCK PLAZA,Hwy O & CR-425,Steele,MO,418,3.399,"Hwy O & CR-425, Steele, MO",44.0137336,-93.2203671
71571,RACETRAC #2587,I-75 & US-98,Brooksville                             ,FL,140,3.299,"I-75 & US-98, Brooksville                             , FL",28.5552719,-82.3878709
71572,7-ELEVEN #41525,US-460 & SR-630,Disputanta,VA,180,2.999,"US-460 & SR-630, Disputanta, VA",37.1237095,-77.2241782
71573,RACETRAC #2588,I-4 & US-301,Tampa,FL,225,3.299,"I-4 & US-301, Tampa, FL",27.9449854,-82.4583107
